Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
CDX	HG01800	HG01800	0.0	0.0	0.0	0.0	0.5555555555555556	0.16666666666666666	0.0	0.0	0.0	0.2777777777777778	0.0	0.0	4
ITU	HG03772	HG03772	0.0	0.0	0.2345679012345679	0.0	0.16049382716049382	0.12345679012345678	0.48148148148148145	0.0	0.0	0.0	0.0	0.0	4
JPT	NA18965	NA18965	0.0	0.0	0.0	0.0	0.5789473684210527	0.2947368421052632	0.0	0.0	0.0	0.1263157894736842	0.0	0.0	4
CHS	HG00443	HG00443	0.0	0.0	0.0	0.0	0.5531914893617021	0.2021276595744681	0.0	0.0	0.0	0.2446808510638298	0.0	0.0	4
FIN	HG00271	HG00271	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.5555555555555556	0.0	0.2777777777777778	0.0	1
IBS	HG01512	HG01512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7790697674418604	0.2209302325581395	1
STU	HG03686	HG03686	0.0	0.0	0.28169014084507044	0.0	0.1971830985915493	0.0	0.5211267605633803	0.0	0.0	0.0	0.0	0.0	4
JPT	NA18944	NA18944	0.0	0.0	0.0	0.0	0.22	0.78	0.0	0.0	0.0	0.0	0.0	0.0	4
KHV	HG01855	HG01855	0.0	0.0	0.0	0.0	0.5494505494505495	0.2087912087912088	0.0	0.0	0.0	0.2417582417582418	0.0	0.0	4
PJL	HG02649	HG02649	0.0	0.0	0.2394366197183099	0.0	0.0	0.0	0.35211267605633806	0.0	0.15492957746478875	0.0	0.2535211267605634	0.0	4
KHV	HG01841	HG01841	0.0	0.0	0.0	0.0	0.5227272727272727	0.1931818181818182	0.0	0.0	0.0	0.2840909090909091	0.0	0.0	4
GWD	HG02613	HG02613	0.3529411764705882	0.6470588235294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ITU	HG03778	HG03778	0.0	0.0	0.3387096774193548	0.0	0.16129032258064518	0.0	0.5	0.0	0.0	0.0	0.0	0.0	4
FIN	HG00185	HG00185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1
