Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
ESN	HG02923	HG02923	0.33333333333333337	0.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GBR	HG00107	HG00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4193548387096774	0.0	0.2150537634408602	0.3655913978494623	1
ASW	NA19712	NA19712	0.2988505747126437	0.7011494252873564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
TSI	NA20525	NA20525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4117647058823529	0.0	0.38823529411764707	0.2	1
GIH	NA20852	NA20852	0.0	0.0	0.10416666666666666	0.0	0.0	0.20833333333333331	0.5416666666666666	0.0	0.0	0.0	0.14583333333333334	0.0	4
STU	HG03698	HG03698	0.10989010989010987	0.25274725274725274	0.2747252747252747	0.0	0.0	0.0	0.36263736263736257	0.0	0.0	0.0	0.0	0.0	4
FIN	HG00187	HG00187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1
GBR	HG00120	HG00120	0.0	0.0	0.0	0.19318181818181818	0.0	0.0	0.0	0.0	0.3068181818181818	0.0	0.28409090909090906	0.21590909090909088	1
CHB	NA18541	NA18541	0.0	0.0	0.0	0.0	0.7037037037037037	0.2962962962962963	0.0	0.0	0.0	0.0	0.0	0.0	4
YRI	NA18507	NA18507	0.36986301369863017	0.6301369863013699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GWD	HG02588	HG02588	0.5287356321839081	0.47126436781609193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
IBS	HG01530	HG01530	0.12087912087912088	0.0	0.0	0.23076923076923075	0.0	0.0	0.0	0.0	0.24175824175824176	0.0	0.4065934065934066	0.0	1
STU	HG03695	HG03695	0.0	0.0	0.0	0.0	0.22580645161290322	0.0	0.20430107526881722	0.0	0.0	0.0	0.3225806451612903	0.24731182795698928	4
TSI	NA20512	NA20512	0.0	0.0	0.0	0.18681318681318682	0.0	0.0	0.14285714285714285	0.0	0.2747252747252747	0.0	0.15384615384615385	0.24175824175824176	1
MSL	HG03086	HG03086	0.5116279069767442	0.4883720930232558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ASW	NA19914	NA19914	0.0	0.14634146341463414	0.0	0.0	0.0	0.0	0.0	0.0	0.17073170731707318	0.0	0.6829268292682927	0.0	2
GIH	NA20869	NA20869	0.0	0.0	0.12	0.0	0.19	0.12	0.32	0.0	0.0	0.0	0.25	0.0	4
CHB	NA18537	NA18537	0.0	0.0	0.0	0.0	0.5051546391752577	0.1958762886597938	0.0	0.0	0.0	0.29896907216494845	0.0	0.0	4
BEB	HG03908	HG03908	0.0	0.19767441860465115	0.3023255813953488	0.0	0.0	0.11627906976744186	0.3837209302325581	0.0	0.0	0.0	0.0	0.0	4
JPT	NA18965	NA18965	0.0	0.0	0.0	0.0	0.5609756097560975	0.2560975609756097	0.0	0.0	0.0	0.0	0.0	0.18292682926829265	4
ITU	HG03777	HG03777	0.0	0.18181818181818185	0.25000000000000006	0.23863636363636365	0.0	0.0	0.3295454545454546	0.0	0.0	0.0	0.0	0.0	4
KHV	HG01598	HG01598	0.0	0.0	0.0	0.0	0.4742268041237114	0.0	0.0	0.0	0.0	0.5257731958762887	0.0	0.0	4
CDX	HG00759	HG00759	0.0	0.0	0.0	0.0	0.4222222222222222	0.3111111111111111	0.0	0.0	0.0	0.26666666666666666	0.0	0.0	4
GIH	NA20862	NA20862	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4
BEB	HG03931	HG03931	0.0	0.22352941176470587	0.0	0.0	0.0	0.11764705882352941	0.4588235294117647	0.0	0.0	0.0	0.19999999999999998	0.0	4
KHV	HG01849	HG01849	0.0	0.11	0.0	0.0	0.3	0.18	0.0	0.0	0.0	0.41	0.0	0.0	4
YRI	NA18488	NA18488	0.3370786516853933	0.6629213483146068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
IBS	HG01513	HG01513	0.0	0.0	0.16483516483516483	0.0	0.0	0.0	0.17582417582417584	0.0	0.0	0.0	0.39560439560439564	0.26373626373626374	1
JPT	NA18950	NA18950	0.0	0.0	0.0	0.0	0.5698924731182796	0.43010752688172044	0.0	0.0	0.0	0.0	0.0	0.0	4
CEU	NA11893	NA11893	0.0	0.0	0.0	0.29347826086956524	0.0	0.0	0.2282608695652174	0.0	0.2282608695652174	0.0	0.25000000000000006	0.0	1
MSL	HG03073	HG03073	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ITU	HG03774	HG03774	0.0	0.0	0.273972602739726	0.0	0.0	0.0	0.5205479452054794	0.0	0.0	0.20547945205479448	0.0	0.0	4
CHB	NA18544	NA18544	0.0	0.0	0.0	0.0	0.4040404040404041	0.47474747474747475	0.0	0.0	0.0	0.12121212121212122	0.0	0.0	4
JPT	NA18942	NA18942	0.0	0.0	0.0	0.0	0.33	0.67	0.0	0.0	0.0	0.0	0.0	0.0	4
BEB	HG04140	HG04140	0.0	0.27586206896551724	0.0	0.0	0.0	0.0	0.32183908045977017	0.24137931034482757	0.0	0.0	0.16091954022988508	0.0	4
ITU	HG03727	HG03727	0.0	0.0	0.27710843373493976	0.0	0.0	0.0	0.46987951807228917	0.0	0.0	0.0	0.0	0.25301204819277107	4
YRI	NA18510	NA18510	0.4329896907216495	0.44329896907216493	0.0	0.0	0.0	0.0	0.0	0.0	0.12371134020618557	0.0	0.0	0.0	2
JPT	NA18963	NA18963	0.0	0.0	0.0	0.0	0.4117647058823529	0.4235294117647059	0.0	0.0	0.0	0.1647058823529412	0.0	0.0	4
YRI	NA18523	NA18523	0.30851063829787234	0.6914893617021277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
YRI	NA18517	NA18517	0.5681818181818182	0.4318181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
BEB	HG03926	HG03926	0.0	0.0	0.17582417582417584	0.0	0.19780219780219782	0.23076923076923078	0.26373626373626374	0.0	0.13186813186813187	0.0	0.0	0.0	4
GIH	NA20874	NA20874	0.0	0.12941176470588234	0.18823529411764706	0.15294117647058822	0.0	0.15294117647058822	0.0	0.0	0.0	0.18823529411764706	0.0	0.18823529411764706	4
ESN	HG02971	HG02971	0.4883720930232558	0.5116279069767442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
PJL	HG02685	HG02685	0.13131313131313133	0.11111111111111112	0.29292929292929293	0.0	0.0	0.0	0.35353535353535354	0.0	0.0	0.0	0.11111111111111112	0.0	4
ACB	HG02010	HG02010	0.4266666666666667	0.5733333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CDX	HG01801	HG01801	0.0	0.0	0.0	0.0	0.38202247191011235	0.2584269662921348	0.0	0.0	0.0	0.35955056179775274	0.0	0.0	4
GWD	HG02570	HG02570	0.32	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ACB	HG02012	HG02012	0.24742268041237114	0.6185567010309279	0.0	0.0	0.0	0.0	0.13402061855670103	0.0	0.0	0.0	0.0	0.0	2
MSL	HG03077	HG03077	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ITU	HG03714	HG03714	0.0	0.18840579710144928	0.24637681159420288	0.0	0.0	0.0	0.5652173913043478	0.0	0.0	0.0	0.0	0.0	4
CHS	HG00437	HG00437	0.0	0.0	0.0	0.0	0.64	0.13	0.0	0.0	0.0	0.23	0.0	0.0	4
