Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
CHS	HG00452	HG00452	0.0	0.0	0.0	0.0	0.5520833333333334	0.21875	0.0	0.0	0.0	0.22916666666666669	0.0	0.0	4
STU	HG03693	HG03693	0.0	0.0	0.31818181818181823	0.0	0.15151515151515155	0.0	0.5303030303030304	0.0	0.0	0.0	0.0	0.0	4
ITU	HG03718	HG03718	0.0	0.0	0.39344262295081966	0.0	0.0	0.0	0.6065573770491803	0.0	0.0	0.0	0.0	0.0	4
JPT	NA18953	NA18953	0.0	0.0	0.0	0.0	0.651685393258427	0.34831460674157305	0.0	0.0	0.0	0.0	0.0	0.0	4
GIH	NA20874	NA20874	0.0	0.0	0.3235294117647059	0.0	0.0	0.0	0.5147058823529412	0.0	0.16176470588235295	0.0	0.0	0.0	4
ASW	NA19914	NA19914	0.25675675675675674	0.5540540540540541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1891891891891892	0.0	2
CHB	NA18545	NA18545	0.0	0.0	0.0	0.0	0.6086956521739131	0.16304347826086954	0.0	0.0	0.0	0.22826086956521738	0.0	0.0	4
MSL	HG03082	HG03082	0.36781609195402293	0.632183908045977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GWD	HG02465	HG02465	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
YRI	NA18508	NA18508	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
PJL	HG02601	HG02601	0.0	0.0	0.24242424242424246	0.0	0.0	0.0	0.4545454545454546	0.0	0.0	0.0	0.15151515151515155	0.15151515151515155	4
ASW	NA19922	NA19922	0.29577464788732394	0.5633802816901409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14084507042253522	0.0	2
KHV	HG01845	HG01845	0.0	0.0	0.0	0.0	0.5274725274725275	0.23076923076923078	0.0	0.0	0.0	0.2417582417582418	0.0	0.0	4
LWK	NA19036	NA19036	0.36144578313253006	0.6385542168674698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
PJL	HG02652	HG02652	0.0	0.0	0.46	0.0	0.0	0.0	0.54	0.0	0.0	0.0	0.0	0.0	4
ESN	HG02922	HG02922	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
